t,surge,sway,heave,roll,pitch,yaw,heave_vel
4.821000000000000085e+01,-6.120643699044349718e-18,9.761837827334086418e-18,2.002918444957100044e-03,-1.512501793096996738e-19,1.042634416132325520e-18,4.678330390645721159e-13,-4.712098283217951329e-03
4.821999999999999886e+01,-6.127600199338736290e-18,9.759063922598117171e-18,1.955366271193421501e-03,-1.494693713351072040e-19,1.028343555337326873e-18,4.680520125197104260e-13,-4.798339477633621446e-03
4.823000000000000398e+01,-6.134780579275780278e-18,9.756277929229615903e-18,1.906962648610488129e-03,-1.476379583921341282e-19,1.013332689306073316e-18,4.682750179187959213e-13,-4.882388098982180617e-03
4.824000000000000199e+01,-6.142180281106680185e-18,9.753481619322914406e-18,1.857729687319966154e-03,-1.457576130830796532e-19,9.976134324116918151e-19,4.685019534979559569e-13,-4.964207269551663970e-03
4.825000000000000000e+01,-6.149794598733528717e-18,9.750676764906573196e-18,1.807689860707263401e-03,-1.438300180336295850e-19,9.811978901019908248e-19,4.687327157707434437e-13,-5.043761212284873612e-03
4.825999999999999801e+01,-6.157618680958936690e-18,9.747865136971726744e-18,1.756865994351222053e-03,-1.418568645643021860e-19,9.640986499076286839e-19,4.689671995792635169e-13,-5.121015265532084630e-03
4.827000000000000313e+01,-6.165647534833363981e-18,9.745048504504690402e-18,1.705281254799763217e-03,-1.398398513670370123e-19,9.463287721186160707e-19,4.692052981459845068e-13,-5.195935897108234537e-03
4.828000000000000114e+01,-6.173876029097825617e-18,9.742228633524365213e-18,1.652959138208452130e-03,-1.377806831878791499e-19,9.279017801358948209e-19,4.694469031262019095e-13,-5.268490717651364355e-03
4.828999999999999915e+01,-6.182298897719600250e-18,9.739407286124964448e-18,1.599923458848986858e-03,-1.356810695167020755e-19,9.088316505049601545e-19,4.696919046611214302e-13,-5.338648493279913101e-03
4.830000000000000426e+01,-6.190910743518475054e-18,9.736586219524596504e-18,1.546198337494626793e-03,-1.335427232848999428e-19,8.891328026387160030e-19,4.699401914315305048e-13,-5.406379157547017318e-03
4.831000000000000227e+01,-6.199706041881020263e-18,9.733767185120217250e-18,1.491808189689599598e-03,-1.313673595719682524e-19,8.688200882369701776e-19,4.701916507120227553e-13,-5.471653822690727975e-03
4.832000000000000028e+01,-6.208679144560310280e-18,9.730951927549461783e-18,1.436777713909528692e-03,-1.291566943218794640e-19,8.479087804101835423e-19,4.704461684257459970e-13,-5.534444790179629536e-03
4.832999999999999829e+01,-6.217824283558452848e-18,9.728142183759874845e-18,1.381131879619927529e-03,-1.269124430701472075e-19,8.264145625152983422e-19,4.707036291996382540e-13,-5.594725560554047669e-03
4.834000000000000341e+01,-6.227135575089219956e-18,9.725339682086025221e-18,1.324895915239798208e-03,-1.246363196824593138e-19,8.043535167116682442e-19,4.709639164201211874e-13,-5.652470842563613214e-03
4.835000000000000142e+01,-6.236607023618034101e-18,9.722546141335015654e-18,1.268095296017367202e-03,-1.223300351057471293e-19,7.817421122453082246e-19,4.712269122892167067e-13,-5.707656561602602284e-03
4.835999999999999943e+01,-6.246232525976484196e-18,9.719763269880868984e-18,1.210755731824968021e-03,-1.199952961325456491e-19,7.585971934698725313e-19,4.714924978810555633e-13,-5.760259867445046561e-03
4.837000000000000455e+01,-6.256005875548519960e-18,9.716992764768278933e-18,1.152903154880061077e-03,-1.176338041794855456e-19,7.349359676129479574e-19,4.717605531987444011e-13,-5.810259141282215871e-03
4.838000000000000256e+01,-6.265920766525391229e-18,9.714236310826220104e-18,1.094563707399351122e-03,-1.152472540807464719e-19,7.107759922964297435e-19,4.720309572315592586e-13,-5.857634002065633706e-03
4.839000000000000057e+01,-6.275970798226391666e-18,9.711495579791868643e-18,1.035763729192927919e-03,-1.128373328972873419e-19,6.861351628199137257e-19,4.723035880124338132e-13,-5.902365312159352749e-03
4.839999999999999858e+01,-6.286149479482369300e-18,9.708772229445348167e-18,9.765297452053167942e-04,-1.104057187426577838e-19,6.610316992162004162e-19,4.725783226757096539e-13,-5.944435182305745670e-03
4.841000000000000369e+01,-6.296450233078982491e-18,9.706067902755732369e-18,9.168884530102799305e-04,-1.079540796261814704e-19,6.354841330881647230e-19,4.728550375151173816e-13,-5.983826975909609450e-03
4.842000000000000171e+01,-6.306866400256585946e-18,9.703384227038806575e-18,8.568667102661578104e-04,-1.054840723142899780e-19,6.095112942363911967e-19,4.731336080419562234e-13,-6.020525312645866323e-03
4.842999999999999972e+01,-6.317391245263631385e-18,9.700722813127039706e-18,7.964915221384873687e-04,-1.029973412107717217e-19,5.831322970871146090e-19,4.734139090434421747e-13,-6.054516071396642309e-03
4.843999999999999773e+01,-6.328017959960413566e-18,9.698085254552219607e-18,7.357900286965711077e-04,-1.004955172566870903e-19,5.563665269301428893e-19,4.736958146411917477e-13,-6.085786392523982215e-03
4.845000000000000284e+01,-6.338739668469969999e-18,9.695473126741235545e-18,6.747894922906069000e-04,-9.798021685068571593e-20,5.292336259765633829e-19,4.739791983498131577e-13,-6.114324679484891070e-03
4.846000000000000085e+01,-6.349549431872914215e-18,9.692887986225431586e-18,6.135172849159208812e-04,-9.545304079044594691e-20,5.017534792461527970e-19,4.742639331355709171e-13,-6.140120599795844715e-03
4.846999999999999886e+01,-6.360440252942940810e-18,9.690331369863985356e-18,5.520008755707689644e-04,-9.291557323593953626e-20,4.739462002945237762e-19,4.745498914750982915e-13,-6.163165085354306919e-03
4.848000000000000398e+01,-6.371405080919738224e-18,9.687804794081760557e-18,4.902678176140994309e-04,-9.036938069520607010e-20,4.458321167901450457e-19,4.748369454141231852e-13,-6.183450332125198061e-03
4.849000000000000199e+01,-6.382436816316017433e-18,9.685309754122039983e-18,4.283457361295838904e-04,-8.781601103330189419e-20,4.174317559514686966e-19,4.751249666261825153e-13,-6.200969799200624702e-03
4.850000000000000000e+01,-6.393528315755323944e-18,9.682847723314575076e-18,3.662623153021412324e-04,-8.525699250506720881e-20,3.887658298544877407e-19,4.754138264712919561e-13,-6.215718207241533247e-03
4.850999999999999801e+01,-6.404672396837326640e-18,9.680420152359334122e-18,3.040452858130907716e-04,-8.269383281233267287e-20,3.598552206211289655e-19,4.757033960545463132e-13,-6.227691536310288323e-03
4.852000000000000313e+01,-6.415861843027226204e-18,9.678028468626371244e-18,2.417224122599780144e-04,-8.012801818616330200e-20,3.307209654989605065e-19,4.759935462846199338e-13,-6.236887023103485257e-03
4.853000000000000114e+01,-6.427089408565925838e-18,9.675674075472161338e-18,1.793214806070231185e-04,-7.756101249471326262e-20,3.013842418427605783e-19,4.762841479321395864e-13,-6.243303157594600958e-03
4.853999999999999915e+01,-6.438347823397611621e-18,9.673358351572790735e-18,1.168702856720444077e-04,-7.499425637723957341e-20,2.718663520085534589e-19,4.765750716879044656e-13,-6.246939679096357237e-03
4.855000000000000426e+01,-6.449629798111364416e-18,9.671082650274333333e-18,5.439661865560862012e-05,-7.242916640479761610e-20,2.421887081707702001e-19,4.768661882209241405e-13,-6.247797571752930837e-03
4.856000000000000227e+01,-6.460928028893426799e-18,9.668848298960751137e-18,-8.071745281941798550e-06,-6.986713426811511694e-20,2.123728170732373936e-19,4.771573682362499094e-13,-6.245879059472364721e-03
4.857000000000000028e+01,-6.472235202486750767e-18,9.666656598439645874e-18,-7.050705939003951140e-05,-6.730952599311548855e-20,1.824402647247337251e-19,4.774484825325721982e-13,-6.241187600309758103e-03
4.857999999999999829e+01,-6.483544001154452779e-18,9.664508822346145153e-18,-1.328816176385828874e-04,-6.475768118453571101e-20,1.524127010498846225e-19,4.777394020595611805e-13,-6.233727880312006121e-03
4.859000000000000341e+01,-6.494847107643789562e-18,9.662406216565223628e-18,-1.951677669644364288e-04,-6.221291229805866498e-20,1.223118245061879091e-19,4.780299979749222472e-13,-6.223505806835020505e-03
4.860000000000000142e+01,-6.506137210147290478e-18,9.660349998672736504e-18,-2.573379194485214488e-04,-5.967650394135498539e-20,9.215936667797916659e-20,4.783201417011455241e-13,-6.210528501344533478e-03
4.860999999999999943e+01,-6.517407007257674531e-18,9.658341357395402641e-18,-3.193645644183886953e-04,-5.714971220440499657e-20,6.197707685815399684e-20,4.786097049819229822e-13,-6.194804291711714615e-03
4.862000000000000455e+01,-6.528649212913195500e-18,9.656381452090022317e-18,-3.812202804712786202e-04,-5.463376401944801006e-20,3.178670662846533669e-20,4.788985599382116336e-13,-6.176342704014943161e-03
4.863000000000000256e+01,-6.539856561330060999e-18,9.654471412242116059e-18,-4.428777474127866044e-04,-5.212985655088248735e-20,1.609994449208136638e-21,4.791865791239185796e-13,-6.155154453859180627e-03
4.864000000000000057e+01,-6.551021811918590526e-18,9.652612336984255732e-18,-5.043097581063684656e-04,-4.963915661541824061e-20,-2.853134973090942365e-20,4.794736355811875126e-13,-6.131251437224476998e-03
4.864999999999999858e+01,-6.562137754179777567e-18,9.650805294634257349e-18,-5.654892302290337198e-04,-4.716280013275881205e-20,-5.861565983392977079e-20,4.797596028952629447e-13,-6.104646720855184602e-03
4.866000000000000369e+01,-6.573197212578957003e-18,9.649051322253463645e-18,-6.263892179286940616e-04,-4.470189160706995170e-20,-8.862132897009432021e-20,4.800443552489124717e-13,-6.075354532201526596e-03
4.867000000000000171e+01,-6.584193051393271406e-18,9.647351425225281277e-18,-6.869829233787465555e-04,-4.225750363946729142e-20,-1.185268247028612408e-19,4.803277674763859703e-13,-6.043390248925166984e-03
4.867999999999999972e+01,-6.595118179529671372e-18,9.645706576854168307e-18,-7.472437082255913195e-04,-3.983067647173346647e-20,-1.483107042508207526e-19,4.806097151168916327e-13,-6.008770387980469016e-03
4.868999999999999773e+01,-6.605965555310193535e-18,9.644117717985209118e-18,-8.071451049248990622e-04,-3.742241756145139755e-20,-1.779516296158863712e-19,4.808900744675693524e-13,-5.971512594283101029e-03
4.870000000000000284e+01,-6.616728191221292254e-18,9.642585756644450841e-18,-8.666608279625591903e-04,-3.503370118871655863e-20,-2.074283826271992007e-19,4.811687226359420730e-13,-5.931635628977649684e-03
4.871000000000000085e+01,-6.627399158624020226e-18,9.641111567700112258e-18,-9.257647849563577615e-04,-3.266546809456610910e-20,-2.367198798902489808e-19,4.814455375918280361e-13,-5.889159357315846763e-03
4.871999999999999886e+01,-6.637971592421901043e-18,9.639695992544791485e-18,-9.844310876345480771e-04,-3.031862515123753309e-20,-2.658051876307882495e-19,4.817203982186937330e-13,-5.844104736156987938e-03
4.873000000000000398e+01,-6.648438695683339009e-18,9.638339838798777241e-18,-1.042634062687594447e-03,-2.799404506434295321e-20,-2.946635364232000253e-19,4.819931843644322118e-13,-5.796493801102039524e-03
4.874000000000000199e+01,-6.658793744215487830e-18,9.637043880034548417e-18,-1.100348262489482748e-03,-2.569256610701855181e-20,-3.232743357930659853e-19,4.822637768915487681e-13,-5.746349653272873718e-03
